Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
456334,B000G7TBKM,A3UXMCZD5HHEE1,Wendy Moffitt,1,1,5,1301702400,Honey mustard pretzels,There are many types of honey mustard pretzel but the Snyder Honey Mustard pieces are the best most flavorful and satisfying to me others just don't compare and are lightly flavored in comparison.  I LOVE them.
325668,B005VOOQHS,A2UOHALGF2X77Q,D. Hentze,0,0,4,1328832000,OK for a sugary drink,"I haven't drank Kool Aid in probably 30 years. Kool Aid Peach Mango tastes pretty much exactly how I remember Kool Aid tasting though. Just like the old fashioned flavors of Kool Aid, you'll have to use your imagination to think you're drinking something tasting like the actual flavor it is supposed to be. With that being said, it isn't bad. If you like sugary soft drinks, it tastes pleasant. It's loaded with sugar, artificial flavors, and artificial colorings. A health drink it is obviously not, but it is no worse than any other sugar or high fructose corn syrup soft drink."
96080,B0000GJNYI,A1080SE9X3ECK0,"L. Meza ""fire2ice""",0,0,5,1202688000,very good!!,"my children had not had these for awhile,until i found them on amazon..my kids are saying can i have more!! a delightful taste!!"
435595,B000HDI5O8,A2JTAZWVS1BIRU,"Focused Animal Wellness ""Focused Animal Wellness""",4,7,5,1223942400,Extremely Poor Amazon packaging/ great product,"Receive several dented cans - I have ordered this product several times.  It is wonderful to be used in animal diets.  I have been working with animals and it has been a life saver for many animals that I have helped<br />I believe that it would be unfair to fault the product or the manufacturer.  From what I understand from the UPS driver, it Amazon who is at fault for extremely  poor packaging practices.  For some strange reason Amazon seems to be very cheap with its use of packing tape as well as internal packing."
472792,B001QE7LFG,A2IYLMDQGBB4VG,"D. Jones ""wyoairerescue""",0,0,4,1306627200,Premium dog food,"Get what you pay for when you buy dog food, Wellness CORE is one of the few canned foods I will feed my dogs.  I lost my Airedale to melamine poisoning, thus am a rabid label reader. When you feed canned and dry, why have non meat items in the product? Less grain is better IMO."
287315,B000EM0LVM,A2XHC3VSR7CPEL,"Robert Healy ""yiyafigueroa""",0,0,5,1251331200,My Desired Treat!!!!!!!!!!!,"This product is by far my most important in my cupboard to me. Everyone should try them just once. They will return for more. This is my opinion. I reorder before I run out for fear of not having any when I want. So keep stocking, I'll keep buying.<br />Thank you,<br />Yiyafigueroa"
456780,B0009ETA6W,AOINAOO0NQRGN,Rooster Eberle,19,20,5,1333929600,Helps to boost male libido,"Fenugreek has been so typecast as a way to facilitate lactation that most guys would never dare to think of it for themselves--much less actually try it. The fact that it contains phyto-estrogens just complicates things further if you're concerned about testosterone levels. But sometimes things that look a bit crazy seem to work out well in unexpected ways.<br /><br />I started using fenugreek a year ago, discontinued it because of the testosterone concerns, and recently restarted it to help moderate anxiety symptoms from a choline-related medication I had just started. Since fenugreek's action appears analogous in many ways to oxytocin (a hormone closely related to empathy and the mitigation of fear/anxiety responses), I thought it might help to defuse these reactions. It was at least worth a shot.<br /><br />It does seem to have helped with the anxiety reactions (I combined it with l-glutamine for those who are really interested). What surprised me completely was the very strong boost in libido that I experienced inside of three days. And when I went back and doublechecked the research on fenugreek, I found that a mid-2011 report by Australian researchers showed a 25 percent increase in male libido for those using fenugreek. So objective research says this effect of fenugreek is real. Subjectively, I know that this supplement is way more effective for me than things like saw palmetto that are commonly marketed for libido boosts.<br /><br />And I wasn't even looking for this effect. But it works, and this is one of those side-effects that's a keeper. Beyond this, fenugreek is commonly used around the world by both sexes to help with type 2 diabetes. It appears to help with blood-sugar levels, but I can't say definitively that it works. It's inexpensive enough to be worth trying.<br /><br />My hoped-for long-term use for fenugreek is actually to help with what Buddhists call metta meditation, that is, focusing on lovingkindness. Research by the Center for Affective Neuroscience at the University of Wisconsin suggests that expert meditators on lovingkindness modulate the functioning of the amygdala, a component of the brain that helps to establish empathic reactions and, once again, is closely associated with oxytocin. My experience so far is that fenugreek does in fact help with empathy. This makes eminent sense. Lactation and mother-child bonding pretty much go hand in hand.<br /><br />If you're interested in the underlying neurophysiology, you can probably do a much better job than me in researching this. If you're just a guy who could use a shot in the arm for lovemaking, then this is a worthwhile supplement even if we can't figure out all the physiology involved. Even if none of the above effects interests you, fenugreek is used for and may help with many other things, such as digestion (see Wikipedia for more information on such uses).<br /><br />I hope some of this proves helpful."
366593,B0030FGMKE,AMFVD9RAWR4RA,"L. Fisher ""Amazon dot calm""",2,3,1,1316131200,Unhappy hips! supplied by AMAZON,"<a href=""http://www.amazon.com/gp/product/B00141OWXU"">Dogswell Veggie Life Vitality Sweet Potato Chew Treats for All Dogs, 5-Ounce Pouches (Pack of 6)</a>A year ago these treats were perfect and my pooch loved them, ""just what the doctor ordered"". HOWEVER, the recent shipments have been of inferior quality, poor quality. The product is dried-up and as far as my dog is concerned, unacceptable. She refuses to eat the treats and walks away from them. While the expiration date is in 2012 the product has to be tossed, it is anything but fresh.<br /><br />What illuminates this even more is that the local pet store is now stocking these treats. At the pet store, the products look and are soft and well managed and loved by the pooch. Clearly the treats from the AMAZON vendor is without quality and may have been rejects.<br /><br />While the cost in the pet store is much higher, it is well worth it.  Proves that you get what you pay for. If  it is 'Happy Hips' that your dog likes go the pet store or perhaps AMAZON will find a quality supplier."
545278,B000LKZEMS,AP67Q5THDVX1X,momesq,1,2,1,1242259200,Needs work,We tried this product. The cheese doesnt taste anything like real cheese or even some soy cheese we like. We will not be eating this again.
220956,B0085E7B8W,A3P4MYBOE786HF,Joe Gress,0,0,2,1325116800,Very weak Ice Tea,This tea gets diluted out by the ice and ends up very weak.  Not good at all as an iced tea.  Great as a hot tea though.
51823,B0016HK2UE,A27P22K84E0A5X,"P. Everett ""elderlycaregiver""",0,0,5,1297468800,good product for joint pain for dogs,My dogs enjoy one of these with their breakfast each morning. they seem to help with their joint pain even in cold climates. Also like the taste!!
45056,B0029NTQ1K,AVJUFXL3Q6ZSS,Susan,0,0,5,1344384000,"Kitties love them, and fewer messes to clean-up!","I didn't have very high expectations for these treats when I first bought them - we were just out of their other treats and I thought I'd give these a shot. Not only do our cats love them, but we've seen a huge difference in the amount of hairballs from our two furballs. We used to have hairball messes to deal with many times a week, and now it's down to just a few a month. I've now put these on our Subscribe & Save list to make sure we never run out. I love that I am giving them something they love that also happens to be so good for their insides. And as a huge bonus, we have a lot fewer messes to clean up/step in. We all win!"
317627,B002BUD5TK,A2LQYMXZIFQT2M,"NAT ""Nat""",6,6,5,1265241600,Italian sweet cream,This creamer actually tastes (and smells) a lot like sweet whipped cream with no other strange flavors added to it. It was also good when added as a topping other foods that you would normally put whipped cream on.
151435,B000EDDSES,A1TK2W8J95JM0O,Jillako,1,1,4,1178928000,I like it!,"No detailed analysis here, I like the overall taste of this muesli. It is not like the European or Australian mueslis I've tried but still pretty good. Not a fast breakfast, for sure. Take your time chewing but be happy that you got a good dose of fiber!"
44679,B001EQ55RW,A2F1QPIJTDWK55,Tara A. Green,0,0,3,1211414400,Very tasty almond treat!,"If you like chocolate that isn't too sweet, you'll be delighted by this lightly dusted cocoa almond snack. This is the type of snack you can't eat just one of, and would be perfect to serve at a dinner party too, as it is quite elegant."
543048,B0009F3S78,A1O8M61QPZOTJ4,Chipmunk Kiss,2,2,5,1326844800,I don't get tired of it,"I love this roasted flavor. It helps me to reduce coffee cravings. I never get tired of this taste, so I'm glad that I can purchase this in bulk on Amazon. My wife had this during her pregnancy and while she was breastfeeding.  She loves it so much that she still drinks it. Although this is a good coffee alternative, I still drink coffee every now and then.  I still love coffee:)"
